DATAFLOW,AUDST,BASE_PER,CAT_NSDP_RN,CLASS_INDS_RN,FREQ,PRC_TYP_RN,REPYEAREND,REPYEARSTART,STATE_CODE,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2024,2023,MEG,0,2024-03-31,INR,44526777290
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2024,2023,MIZO,0,2024-03-31,INR,32609209370
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2024,2023,MP,0,2024-03-31,INR,527198900000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2024,2023,NAGA,0,2024-03-31,INR,46253900000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2024,2023,ORI,0,2024-03-31,INR,254385636300
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2024,2023,PUN,0,2024-03-31,INR,332072200000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2024,2023,PY,0,2024-03-31,INR,16084037730
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2024,2023,RAJA,0,2024-03-31,INR,364338854300
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2024,2023,SIKK,0,2024-03-31,INR,26224126080
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2024,2023,TEL,0,2024-03-31,INR,331389959400
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2024,2023,TN,0,2024-03-31,INR,554286485200
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2024,2023,TRI,0,2024-03-31,INR,84441121380
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2024,2023,UK,0,2024-03-31,INR,106283300000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2024,2023,UP,0,2024-03-31,INR,1212327500000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2024,2023,WB,0,2024-03-31,INR,605337560900
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,ANN,0,2024-03-31,INR,6626543558
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,ANP,0,2024-03-31,INR,490241274300
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,ARP,0,2024-03-31,INR,2953800000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,ASM,0,2024-03-31,INR,86720100000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,BIH,0,2024-03-31,INR,381988035800
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,CHD,0,2024-03-31,INR,63652900000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,CHHT,0,2024-03-31,INR,198553100000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,DEL,0,2024-03-31,INR,1416708640000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,GOA,0,2024-03-31,INR,41663222650
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,GUJ,0,2024-03-31,INR,582298509000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,HAR,0,2024-03-31,INR,884585918800
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,HP,0,2024-03-31,INR,105004632700
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,JHK,0,2024-03-31,INR,211264500000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,JNK,0,2024-03-31,INR,66424644170
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,KAR,0,2024-03-31,INR,4134100191000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,KER,0,2024-03-31,INR,913377973600
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,MAH,0,2024-03-31,INR,3612073679000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,MANI,0,2024-03-31,INR,9429022920
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,MEG,0,2024-03-31,INR,9061225327
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,MIZO,0,2024-03-31,INR,4657540028
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,MP,0,2024-03-31,INR,247344000000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,NAGA,0,2024-03-31,INR,10048574000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,ORI,0,2024-03-31,INR,215495878800
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,PUN,0,2024-03-31,INR,367067871900
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,PY,0,2024-03-31,INR,20577263750
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,RAJA,0,2024-03-31,INR,668698404600
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,SIKK,0,2024-03-31,INR,-1005016494
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,TEL,0,2024-03-31,INR,1307340686000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,TN,0,2024-03-31,INR,1995676423000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,TRI,0,2024-03-31,INR,23590290500
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,UK,0,2024-03-31,INR,93213500000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,UP,0,2024-03-31,INR,1374375992000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2024,2023,WB,0,2024-03-31,INR,834634800000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,ANN,0,2024-03-31,INR,8756964742
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,ANP,0,2024-03-31,INR,944615607200
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,ARP,0,2024-03-31,INR,5646700000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,ASM,0,2024-03-31,INR,174270700000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,BIH,0,2024-03-31,INR,512866758500
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,CHD,0,2024-03-31,INR,110179700000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,CHHT,0,2024-03-31,INR,335158000000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,DEL,0,2024-03-31,INR,2656141152000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,GOA,0,2024-03-31,INR,69200610850
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,GUJ,0,2024-03-31,INR,1040858452000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,HAR,0,2024-03-31,INR,1746487519000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,HP,0,2024-03-31,INR,183146216800
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,JHK,0,2024-03-31,INR,306620400000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,JNK,0,2024-03-31,INR,153085282600
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,KAR,0,2024-03-31,INR,8070446991000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,KER,0,2024-03-31,INR,1518641979000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,MAH,0,2024-03-31,INR,6799253635000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,MANI,0,2024-03-31,INR,16447906070
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,MEG,0,2024-03-31,INR,16615984340
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,MIZO,0,2024-03-31,INR,6692043210
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,MP,0,2024-03-31,INR,476766000000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,NAGA,0,2024-03-31,INR,16794460520
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,ORI,0,2024-03-31,INR,369729996400
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,PUN,0,2024-03-31,INR,510937202700
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,PY,0,2024-03-31,INR,43321027900
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,RAJA,0,2024-03-31,INR,1285504889000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,SIKK,0,2024-03-31,INR,-153796604.8
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,TEL,0,2024-03-31,INR,2769382767000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,TN,0,2024-03-31,INR,3882248480000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,TRI,0,2024-03-31,INR,31581855070
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,UK,0,2024-03-31,INR,129770400000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,UP,0,2024-03-31,INR,2763947055000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2024,2023,WB,0,2024-03-31,INR,1770857412000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,ANN,0,2024-03-31,INR,9602790000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,ANP,0,2024-03-31,INR,459766408100
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,ARP,0,2024-03-31,INR,4212600000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,ASM,0,2024-03-31,INR,91218400000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,BIH,0,2024-03-31,INR,360886877800
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,CHD,0,2024-03-31,INR,12119600000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,CHHT,0,2024-03-31,INR,96649100000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,DEL,0,2024-03-31,INR,605038809300
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,GOA,0,2024-03-31,INR,10906998500
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,GUJ,0,2024-03-31,INR,796537156200
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,HAR,0,2024-03-31,INR,239528176800
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,HP,0,2024-03-31,INR,32721929180
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,JHK,0,2024-03-31,INR,137987900000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,JNK,0,2024-03-31,INR,39900967570
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,KAR,0,2024-03-31,INR,669999946400
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,KER,0,2024-03-31,INR,333157419000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,MAH,0,2024-03-31,INR,1013040477000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,MANI,0,2024-03-31,INR,12700370960
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,MEG,0,2024-03-31,INR,12874311750
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,MIZO,0,2024-03-31,INR,4142634034
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,MP,0,2024-03-31,INR,303770100000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,NAGA,0,2024-03-31,INR,9089998013
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,ORI,0,2024-03-31,INR,185703967300
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,PUN,0,2024-03-31,INR,179243241600
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,PY,0,2024-03-31,INR,7028722234
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,RAJA,0,2024-03-31,INR,282902703900
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,SIKK,0,2024-03-31,INR,4736043417
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,TEL,0,2024-03-31,INR,409587597100
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,TN,0,2024-03-31,INR,511928516100
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,TRI,0,2024-03-31,INR,9808907235
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2024,2023,UK,0,2024-03-31,INR,94944800000
